username,rating,comments,label
vynguyet96,5,"Đúng với mô tả:Đúng
Màu sắc:Nâu
Chất liệu:Áo gió",1
thanhloantran87,5,Mình mua hộ áo. Người nhận rất thích áo này. Cảm ơn shop. Hình ảnh chỉ mang tính chất nhận xu. 1rrghjiiigffghjiiuyfgh,1
thkimhngnguyn927,5,"Chất liệu:tốt
Màu sắc:đẹp
Đúng với mô tả:ok",1
nn.tngoc,5,Sản phẩm chất lượng. Đã mua 2 cái,1
,5,Chất lượng sp ok. shop tư vấn nhiệt tình,1
hoadunghb,5,"Màu sắc:đỏ

Áo gió rất đẹp.",1
b*****u,5,"Viettel TB: Gói T7 đã gia hạn thành công với cước phí 10.000đ/7 ngày. Để kiểm tra ưu đãi, soạn KTTK gửi 191. Trân trọng.",-1
vananh6620,5,"Màu sắc:ok
Chất liệu:khá ổn",1
bumuum3cj4,4,"Màu sắc:xanh than
Đúng với mô tả:trên sp",1
nhungthuylo,5,"Màu sắc:xanh
Chất liệu:vải
Đúng với mô tả:đúng

Áo chất mềm mịn cũng đẹp nhưng có mấy cái vạch đằng sau lưng không thích lắm. Có mã lần sau ủng hộ tiếp",1
ngangoyt,5,"Chất liệu:dù
Đúng với mô tả:chuan
Màu sắc:nâu tây

Áo đẹp chất liệu đúng với mô tả. Mình mua cho chồng 2 áo mặc thay đổi. Chồng mặc hơi rộng chút",1
lehuyen2806,5,Áo đẹp mua nhiều của hãng r ak,1
songthj,5,"Áo đép mềm mại, cảm ơn shop",1
thanhtu.nguyen20,5,"Áo dày dặn, chất đẹp",1
yentronist1992,5,Hàng yody thì miễn chê luôn,1
trinhthuha05111993,5,Áo hơi dày ko mỏng nhẹ bằng 3c plus,1
camnhung63679,5,"Đúng với mô tả:dng

Sp đẹp",1
minh90_kun,5,Áo đẹp k có j chê,1
nguyenthithuthaotv,5,"Áo đẹp 1.66, 72kg vừa",1
dothingoclam,5,"Áo nam oki, mềm mại, dày dặn",1
giangtokki,5,"Áo cầm cũng khá nặng tay,  ok",1
p*****5,5,"Đúng với mô tả:ok
Màu sắc:ok
Chất liệu:ok

yody thì ko bàn cải về chất lượng nữa rồi. quá ok, mình mua size hơi rộng, shop hỗ trợ đổi trả nhanh gọn nha. nên mua nhé mn",1
thusang194,5,"Bố mình mua 1cái trực tiếp ở cửa hàng, mặc thấy thích nên mình đặt sp 1 cái nữa. Vừa và khá dày dặn",1
ngoctuyennnnnnnnnnn,5,T chi is going back to sleep tight sweetie I’m so glad to see her and I miss her so sweet dreams and i,1
phamtiem26,5,"Mua tặng nên không có ảnh
Áo đẹp nhưng form rộng hơn bảng size ở phần mô tả",1
giay.dep.gia.sinh.vien,5,"Màu sắc:chuẩn
Chất liệu:đẹp

Lên mua hàng",1
b*****9,5,"Quy khach da duoc thanh toan 10000 VND tu nhan vien 4500240001, Ngay GD: 29/10/2023 17:44:14. Ma GD 231029671364189. LH 18008098 (0d). Tran trong.",1
p5rc2v3gt7,5,Áo yody thì k chê vào đâu,1
m*****6,5,"Về hàng chục ngày rồi nhưng giờ mới có tgian chụp đâyyy ạ
Huhu bận quá k chụp mẫu được nhưng mẫu thì nhà em rấc là nhìuu lun nha 😋😍
Khuyến khích các mẹ qua shopping tại shopp vì em lười chup ảnh 🤣",1
linhkhueanh,5,Hàng chất lượng Okie lắm ạ,1
sausangsausang,5,Hang ok luôn ung hô shop,1
nhan1.2,5,Sản phẩm của Yody rất là zô đi mà thử nha mọi người ơi. Phải tự cảm nhận mới hiểu được Yody sẽ rất là zô đi,1
q*****x,5,"Viettel TB: Quy khach da dung het luu luong Data trong ngay cua goi ST70. De mua them, soan MT5N (5.000d co 500MB) hoac MT10N (10.000d co 1GB) su dung den 24h hoac bam goi *098#. Chi tiet LH 198 (0d). Tran trong.",-1
pham.thuylinh,5,Hang dep ok lm shop,1
loi.nguyentan1999,5,Hinh ảnh chỉ mang tích nhất nhận xu. Áo đẹp. Tốt. Nên mua.,1
t*****3,5,"Hình ảnh mang tính chất nhận xu
Sản phẩm ok
Chào mừng Ngày Chuyển đổi số quốc gia 10.10.2023 và Tháng 10. Tháng tiêu dùng số, người dân được miễn phí hoặc ưu đãi khi sử dụng sản",1
ngocanhpham325,5,hàng giống mô tả ạ,1
nguyentiendat123sh,5,"Áo đẹp dày dặn hơn áo lần trước mình mua
Em tốt hơn em không biết làm thế thì anh yêu anh nhiều",1
kidsbaby_chi2018,3,San pham nhận được bị dơ,1
thinhnv32,5,,1
s*****l,5,Áo gió đẹp.tuy nhiên bản 3c Pro mà thấy lớp vải bên trong mỏng hơn cái EC plus của mình.,1
chuqxzcycu,5,"Màu sắc:ghi
Đúng với mô tả:đúng",1
5gv83ef5o1,5,"Màu sắc:ok
Đúng với mô tả:đúng",1
xjpzzb89jo,5,Hàng đẹp. Giao hàng hơi chậm. Mình đã mua rất nhiều ở đây. Cám ơn,1
jessetrinh,5,"Chất liệu:chống nước
Màu sắc:đỏ

Form áo rộng, ng 80kg vẫn mặc vừa ạ. Màu này sẽ hơi chìm da, bạn nào sáng da hãng mua ạ, áo thì đẹp lắm. E mua 3 cái lận",1
r*****9,5,"Màu sắc:den
Đúng với mô tả:ok
Chất liệu:ok

Sản phẩm khá ưng ý về chất liệu thì không phải bàn cãi nhiều vì yody quá uy tín rồi. Ship hơi lâu",1
ngocanhha2022,5,Khá dày đẹp giữ ấm tốt,1
t*****7,5,"Màu sắc:tím than
Đúng với mô tả:đúng
Chất liệu:vải

Em đề nghị sốp tăng lương cho chị này gấp một số chị khác khi em hỏi nên mua mã nào giữa 2 mã hàng và mã nào mặc mùa đông hợp hơn thì 1 chị nào đó đã tư vấn em mua mã áo đắt hơn xíu mặc dù cái chính mà em cần là áo nào giữ ấm tốt hơn mà cứ tư vấn cái mã đắt hơn làm gì. Chị này tư vấn đúng loại áo em cần tìm là giữ ấm.em cảm ơn chị ạ",1
tranmo.2001,5,Rẻ hơn mua ngoài nhiều.xịn nha mn.nên mua nha tuy đắt n mà măch được lâu,1
minhthushop.88,5,giao hàng nhanh,1
nguyendinhcanhnguyendinh,5,Rất vừa chọn bn chỗ mỗi chỗ này vừa,1
ken.1992,5,Ok,1
yangyangthuy0109,5,Áo này chất ok hơn ban 3c plus nói chung cũng đáng tiền mua nha các bạn,1
l*****8,5,"Chất liệu:tot
Màu sắc:ghi xám
Đúng với mô tả:dung",1
nhat.ka,5,Mình 1m68 58kg mặc Sz M là vừa ..Mua Size L rộng quá ra cửa hàng shop hỗ trợ đổi Size cho,1
songkojuaj,5,"mình 1m75 70kg mặc vừa vặn size 2xl nha, áo dày dặn mặc mùa hè có vẻ hơi nóng. Đáng mua",1
trantandai123,5,"Có một chút sự cố xảy ra, nhưng shop đã khắc phục nhanh chóng, cảm ơn nhé",1
maihoai096,5,"Sản phẩm đẹp, mặc vừa thân người",1
e*****w,5,"Áo vải đẹp, dày dặn.

xin lỗi vì hình ảnh và video khoong liên quan ạ",1
lanhm,5,Áo đẹp lắm ạ,1
maihoai096,5,"Sản phẩm đẹp, mặc vừa người",1
n*****9,5,"Hình ảnh mang tính chất nhận xu,shop đóng gói cẩn thận giao hàng",1
ten_la,3,"Đúng với mô tả:đúng
Chất liệu:gió
Màu sắc:đen

Áo hơi ngắn so với size nam, mở hàng ra có mùi hôi nên chưa thấy phù hợp với giá tiền",0
trngnhii514,5,"Đúng với mô tả:đúng với mô tả
Màu sắc:tím than
Chất liệu:vải

Sản phẩm okey, bố mình thấy thích, size M nhưng vẫn hơi rộng",1
hirosima1706,5,"Hàng đẹp, chất lượng",1
yfuzycqvhj,5,Mình nhận hàng rồi giống mô tả hình ảnh mang tính nhận su sóp thông cảm,1
bichhuong05042016,5,Áo thích.cái thứ 2 của mik rồi.Ảnh mink hoạ,1
doantruonganan,5,Chất lượng tuyệt vời!,1
tramutli,5,"Màu sắc:y hinh
Chất liệu:tốt

Sp ok",1
5*****1,5,Sản phẩm khá ok. Lần sau sẽ tiếp tục ủng hộ shop hình ảnh mang tính chất nhận xu,1
g*****p,5,Màu sắc:đep,1
bonbon_shopvui,5,Cả 2 vck đều thích áo của yody. Đơn giản mà ấm lắm. Đã mua rất nhiều,1
hvhuynhh,5,"Bản pro có dày dặn hơn, rộng và ấm hơn, mình m68-65kg mặc XL rộng nên được shop báo ra cửa hàng đổi",1
linhduong1921,5,Hình ảnh và video mang tính chất nhận xu. Áo mặc ấm. Chưa biết có chống bụi không,1
t*****4,5,hxks ska skam zoa soa zo qó qp soa soa soa zoa zboa aoN só siak xoa xj and aonw sks,1
dmahoang.,5,cho shop 5 sao,1
d*****3,5,"hình ảnh chỉ mang tính chất nhận xu, sản phẩm đẹp không bàn cãi",1
b*****n,5,Hình ảnh mang tính chất nhận xu. Công tâm mình rất thích áo này,1
t*****1,5,"Sản phẩm rất tốt, sẽ còn ủng hộ shop thêm nhiều lần nữa ạ, cảm ơn shop",1
thnhdng630,5,Áo rất đẹp sẽ ủng hộ tiếp,1
thucuc_2808,5,chất lượng sp tốt hf  kgc kf  kgv kg niu  khv khv khb khv jfsv ug nhb uy  nhv,1
danshopee2020,5,,1
p*****c,5,"Hình ảnh và video mang tính chất nhận xu.
Áo của nam có vẻ dày dặn hơn áo của nữ.",1
chu.luu_123,5,,1
thaoly10061998,5,Mình đạt giúp áo thôi nhưng thấy bảo okje lắm với cả được đổi trả toàn quốc nên cứ mua đi m.n ko ưng thì đổi màu đổi size sau,1
haoluan1990,5,Màu sắc:chuẩn,1
nhatduong578,5,Chất liệu:đẹp,1
t*****i,5,"Áo đẹp hơn nhiều so với những gì mình muốn mua 
Đã mua nhiều lần hj",1
m*****5,5,"Áo Yody thì chuẩn ko cần chỉnh rồi
Đa mua 2 cái 
Nói chung nên mua ạ",1
qjm4ho11ro,5,áo đẹp mỗi tội mùi hôi shop cần khắc phục nhé,1
c*****1,5,"sản phẩm ổn, sẽ ủng hộ thêm, hình ảnh mang tính chất nhận xu mong shop thông cảm!!!",1
c5ll59xopl,5,"Đúng với mô tả:đúng vs mô tả
Chất liệu:đúng
Màu sắc:đúng

Chất lượng ok 
Người giao hàng lm phiền",1
tamnguyen121294,5,"Lo lắng chỉ lãng phí thời gian, nó không làm gì thay đổi ngoại trừ lấy đi niềm vui của mày",-1
tamnguyen121294,5,"Lo lắng chỉ lãng phí thời gian, nó không làm gì thay đổi ngoại trừ lấy đi niềm vui của mày",-1
lamtran4495,5,Chất liệu:tốt,1
mainam1234,5,Áo đẹp mỗi tội mùi mới giặt nó hết . Ok sau ủng hộ tiếpppppppppppp,1
inanngocnhi,5,Hình ảnh chỉ mang tính chất nhận xu . Cám ơn shop đã hỗ trợ . Sẽ ủng hộ vào lần sau,1
xuanbach1991,5,"Chất liệu:ok
Đúng với mô tả:ok
Màu sắc:ok

Hình ảnh mang tính chất nhận xu. Giao hàng thì phải nói là cực chậm đơn trong nước mà giao còn chậm hơn hàng quốc tế",0
huythai2,5,"Màu sắc:đúng
Chất liệu:tốt",1
takhanhlinh16,5,"Hàng ok, đúng mô tả",1
pisces.205,5,"E có mấy set đồ bé mua bị rộng 
Sz 8-10.5 kg vừa

Hàng quaản châu đẹp mới nguyên túi nguyên tag
Thanh lý 220k
ai hốt nhiều e giaảm ạ.
0849655599 zalo cho nhanh",-1
z*****a,5,Vì mua tặng nên mình có ra shop xem chất liệu rồi mới quyết định mua 🧘,1
namdo124,5,Cũng thôi cho 5 sao đi bận thấy k ok vô đánh giá lại :)),1
r0546wzn3y,5,,1
chiendv86,5,"Đúng với mô tả:Rất đep,Ok,nhưng ko hiểu sao mình mặc mấy áo khoác size L của Yody thì vừa ,mà mẫu này lại rộng,trông thùng thình.Minh 1m65 nặng 60kg

P/s:Đông y gia truyền cây bách bệnh Hòa Bình,đau lưng,xương khớp,gút,thoát vị đĩa đệm",1
namnguyen121314,1,Đặt trúng size nhỏ nhờ hoàn hàng 5ngày không thấy shiper nào đến lấy 1saoo,0
phonghoanhi,4,"Chất liệu:ok
Màu sắc:ok

tay áo k ok còn lại k có gì để chê, đáng mua nhé mn",1
hoa.duy.1989,5,"Màu sắc:ok
Chất liệu:ok
Đúng với mô tả:đúng

Đã nhận được hàng. Dáng ok, mỗi tội mình đặt hơi bị nhầm size nên rộng tí .hi. Nhug chủ yếu đẹp ạ. Lần sau sẽ ủng hộ shop tiếp ạ",1
annhien_826,4,"Chất liệu:không biết
Đúng với mô tả:đúng
Màu sắc:đúng

Vì áo chống nước nên lớp ngoài sẽ hơi cứng và thô không mềm như áo gió năm trước mình mua. Mũ cũng rộng hơn nên khi đội k ôm vào đầu, gió vẫn lùa vào lạnh đầu. Áo thì dày và ấm lắm ạ.",1
quynh_n.h.u,5,"""Hồi còn bé xíu, nghe tivi báo đài nói chuẩn bị có bão là tôi vui lắm, cứ hí ha hí hửng vì thế nào cũng được nghỉ học. Đống bài tập Toán khó nhằn, bài tập làm văn miêu tả muôn thuở sẽ được hoãn lại, khi đó mấy chị em tôi sẽ ngồi bên cửa sổ ngắm mưa rơi và cả lắng nghe tiếng gió vù vù trong đêm tối. 

...

Lớn thêm một chút nữa, thấy bão về là lòng tôi nặng trĩu. Không phải cảm giác hớn hở mong chờ như thuở bé, không còn là tiếng cười khúc khích khi ngắm mưa tan. Bởi vì đằng sau đó là những tiếng thở dài, những giọt nước mắt và cả cái thinh lặng đến đau lòng.""

Trích Bão | sách Nằm nghe gió thổi sau hè

#namnghegiothoisauhe #haiduong #duongstory",-1
chucpv,5,"Áo vừa vặn, cản gió mức bình thường, áo khá bám bụi, ai đi đường xa nên mua!",1
cungthihoa87,5,"Chất liệu:ok
Màu sắc:ok
Đúng với mô tả:ok

Hàng của shop là hàng hãng săn sale với giá hời, chất lượng cũng như cách tư vấn chuẩn nhiệt tình, giao hàng nhanh. Tặng shop 5 sao. Hình ảnh và video mang tính chất nhận xu",1
hatramdusinh,5,"Áo đẹp xịn sò ko có gì bàn cãi 
Đánh giá 5 sao cho shop
Giao hàng nhanh đóng gói cẩn thận 
Hình ảnh mang tính chất nhận xu",1
cg__cvrsea,5,"Không phù hợp với khí hậu miền Nam! Rất nóng, hầm do có lớp nhựa tráng trên vải...",1
tiembanhellie,5,"Màu sắc:tốt
Chất liệu:tốt
Đúng với mô tả:tốt

Sản phẩm tốt, đóng gói đẹp mn nên mua ạ. Hàng đánh giá 5 sao luôn nhé! Lần đầu tiên mua rất ưng ạ",1
phamthuytrang17_.,5,"Chất liệu:tot
Đúng với mô tả:đúng
Màu sắc:đẹp

Áo chất  đẹp lắm shop ơi
Cảm ơn shop nhiều
Lần sau sẽ ủng hộ
Đóng gói sản phẩm đẹp",1
mailien_vp,5,"Áo yody thì khỏi phải chê roi, mỗi tội đắt quá hình ảnh mang tính chất nhận xu",1
heo_1506,5,"Đúng với mô tả:đúng
Chất liệu:vải dù
Màu sắc:ghi

Đã mua 4 lần áo Yody từ shop rồi. Lần này mua dùm nên không biết có vừa không nữa. Vẫn cho shop 5 sao vì chất liệu đẹp.",1
n*****8,5,"Màu sắc:Đen
Đúng với mô tả:Đúng

Áo mặc ổn, thiết kế đẹp, các bạn nên mặc đúng với size là hợp lý nhất.(Ảnh vào video mang tính chất nhạn xu ạ)",1
nguyenthimylinh91,5,"Áo khoác đẹp, mặc mát, cản gió. Đúng với mô tả, kích thước vừa. Shop phục vụ tận tình, chu đáo. Giao hàng nhanh  thân thiện.....",1
thuquyt658,4,"Chất liệu:OK đẹp
Đúng với mô tả:đẹp
Màu sắc:OK đẹp rất ưng ý

Đẹp rất ưng ý đã mua rất nhiều và sẽ mua tiếp",1
bienthuan1985,5,"Áo chất lượng, vừa rẻ vừa chất lượng, có xu còn rẻ nữa , giao hàng nhanh , dfongs gói cẩn thận, đioir trả ok",1
vungoc210396,5,"áo đẹp dày dặn nhưng form hơi to, ai thích mặc nhỏ gọn lấy tụt đi 1 sz, ck mk 70kg mặc L hơi rộng",1
ngocdiep.1304,5,Chưa lần nào mua của yody mà chán như lần này nhân viên tư van qua chán,1
baochi1215,5,"Đã nhận được hàng . Chất đẹp mịn, mắc khá thích. Với người thân vai to u như mình thích mặc fom áo của nam nhìn trông gọn và khá đẹp. Mình mua mấy lần rồi nên rất yên tâm về chất lượng của shop nha.",1
hjgr2z7mp2,5,"Chất liệu:Nylon
Màu sắc:đỏ đô
Đúng với mô tả:đúng

Áo mặc đi nắng cũng mát thoải mái.chống nắng trượt nước tốt.cản gió bụi tốt.đã mua lại lần thứ N .đánh giá chỉ  để nhận xu.",1
kubi.298,5,"Chất liệu:gió
Đúng với mô tả:đúng
Màu sắc:xanh than

Áo chính hãng, size chuẩn đẹp. Đã ủng hộ shop nhiều lần. Sẽ tiếp tục ủng hộ shop khi có nhu cầu.",1
t*****2,5,"Chất liệu:đúng mô tả
Màu sắc:đỏ
Đúng với mô tả:đúng mô tả

Hàng shope mail nên yên tâm, shop giao hàng nhanh, hình ảnh mang tính chất nhận xu",1
t*****y,5,"Màu sắc:màu ghi
Đúng với mô tả:đúng
Chất liệu:vãi gió

đẹp, xịn hơn áo 539k. áo dày, mũ 2 lớp gío, nchung là xịn hơn áo trước mình mua ở store",1
thumam4289,5,"Màu sắc:red
Chất liệu:gió
Đúng với mô tả:đẹp

Áo chất đẹp màu sắc như ảnh. Mua của yody nhiều rồi. Canh sale 50% giá oke. Hàng giao nhanh",1
30.linh,5,"Năm đầu tiên gia chủ được dự tiệc tất niên cùng chuỗi Bumtro - Bún Trộn Nam Bộ ❤️❤️❤️
Cảm thấy mình thật may mắn và sáng suốt khi chọn lựa nhượng quyền đúng người đúng món

Ngoài kia bao người than vãn những điều tiêu cực khi nhượng quyền thương hiệu nên nhà em muốn chia sẻ chút tích cực tới các bác một xíu thôiii. Cảm ơn Bumtro siêu nhiềuuu, mong sang năm làm ăn phát đạt để tậu thêm trâu thêm bò về nuôi nữa chứ nhở 🥰🥰🥰",-1
ayunayun752,5,"Chất liệu:nylon
Đúng với mô tả:dúng
Màu sắc:đỏ đô

Áo gió nam nữ màu đỏ đô đc sale sâu hơn nên mình mua thêm cho con trai.cản gió bụi tốt.trượt nước tốt.chống nắng cũng đc luôn.áo mặc nhẹ và dễ chịu thoải mái.",1
n*****5,4,"Đúng với mô tả:đúng
Màu sắc:tím than
Chất liệu:gió

Áo chất mặc thời tiết giao mùa là được, đúng màu như shop đăng, hình ảnh mang tính chất nhận xu",1
k*****o,5,"Chất liệu:áo gió
Màu sắc:màu đỏ
Đúng với mô tả:size đúng với mô tả, mặc vừa người

Áo may dày dặn và có vẻ chắc chắn",1
thienphong5597,5,Chất đẹp form rộng lên dang cũng ok. Có điều màu k hợp với mình lắm,1
do_thi_thuy_dieu,5,"Hơi lười chụp ảnh. Áo 2 lớp, lớp lót trong mình không thích cho lắm. Chất lượng tạm ổn.",1
rco9jrwe1_,5,"mua lần đầu của yody, sản phẩm đúng yêu cầu, tuy nhiên mình thấy dáng áo chưa đẹp lắm.",1
hathyhaonam,5,"Áo mặc vừa, đúng size, giá thì hơi cao so với nhiều áo chất liệu tương đương, còn sai có bền màu ko thì đợi tgian mới biết, hình ảnh chỉ mang tc lấy xu",1
n*****4,5,Sản phẩm okie đúng như mong đợi có điều hơi nóng thui mặc vào mua lành thì okie hơn,1
lighth0useshop,5,Sp ok,1
giangethan,4,"Đúng với mô tả:ok
Chất liệu:ok
Màu sắc:ok

Tay áo nam may đẹp hơn. Nhìn k như gia công như áo nữ. Nchung nên mua vì ok. Nhưng hãng yody may càng xuống cấp. Chất liệu áo k đẹp như ngày mới ra thương hiệu",1
thuyglhd90,4,Màu sắc bên ngoài k sáng như ảnh. Đã mua áo của yody rất nh. Chất gió mặc thích.,1
totoroom,5,Viettel kinh chuc Quy khach mot ngay sinh nhat ngap tran niem vui va hanh phuc ben gia dinh cung nguoi than. Tran trong cam on Quy khach da yeu men va dong hanh cung Viettel.,1
phamsykien90,5,Cũng được,1
thanhthanh0352125620,5,Hình ảnh và video chỉ mang tính chất nhận xu. Lần đầu mua ol nên bị rộng 😂,1
m*****g,4,"sản phẩm đúng mẫu mã, săn sale khá rẻ, nhưng mà đóng gói sơ sài quá có cái bịch mỏng tanh lun",1
mh0hu23e3l,4,"Đúng với mô tả:đúng
Màu sắc:ghi
Chất liệu:vải dù

Giao hàng lau kinh hồn luôn.áo yody thì cũng tốt rồi mà chê ở khâu giao hàng",1
i*****t,5,"Xin lỗi vì hình ảnh không liên quan, cảm ơn shop, áo đẹp lắm ạ..",1
tde6v6cx0n,5,Hnay có tỉwy cho a mờ bằng một ☝️ có thể là do đấy em ạ em đi làm đi anh không biết,1
duyenngoc883,5,Áo lên form đẹp,1
doly1511,5,,1
huongluong039,5,,1
vankun12121990,5,,1
thuyduong_2k5,5,"Thế giới và Việt Nam đi rai ko có đi đâu cũng có thể làm được điều đó không phải là người có thể làm được điều đó không phải là người có thể làm dược điều đó không phải là người c
ó",-1
duythien05,5,"Giảm 15% cho đơn hàng đầu tiên từ 600K  
Thể hiện phong cách độc đáo của bạn 
Bước ra ngoài với phong cách bằng những đôi giày thời trang của chúng tôi.",-1
myxdq8ubgp,5,,1
,5,,1
m*****5,5,"Ban co 10.000D qua Nap Dien Thoai & 130.000D qua khac trong MoMo, het han 31/12.",-1
tigerng829,2,Chỉ thừa quá xấu,0
anh_store03,5,Hình ảnh chỉ mang tính chất nhận xu ạ. Màu này hơi nóng nhé cả nhà,1
utt390,5,"Áo dày đẹp, nhưng hơi nóng nếu trời nắng",1
d*****9,5,,1
quangtrung0578,5,"Mẫu mã, thiết kế đẹp, giao hàng nhanh, hàng đúng mô tả, chất liệu vải.mịn màng, có túi bên trong",1
qz5oaxdk4j,5,"Đúng với mô tả:tuyệt
Màu sắc:tốt
Chất liệu:tốt

sản phẩm tốt giá dăt hơn thị trường nhưng chất vải đẹp mặc ấm vào trời lạnh vải chống nước",1
nhansocky,5,"Màu sắc:đẹp
Chất liệu:tốt
Đúng với mô tả:đúng

Nhận được sản phẩm rất ưng ý, vừa vặn, chuẩn size",1
phamyen2909,5,Shop nhiệt  tình Giá phù hợp. Giáo hàng nhiệt tình thân thiện. Hình ảnh mang tính chất minh họa. Áo rất đẹp. Ấm mềm,1
h*****7,5,Giao hàng nhanh đúng mẫu mã chất liệu đẹp ok màu sắc đúng nên mua nhé mọi người,1
eh8onzvxgj,5,"Màu sắc:đỏ đô

Shop giao hàng nhanh đóng gói cẩn thận săn đựic giá sale rất ưng",1
t*****0,5,"Giao hàng nhanh 
Đóng gói cẩn thận
Giao đủ
Chất lượng khá ổn
Nên thử….",1
giangalinh1996,2,Giá lúc gần 500k lúc 350k. Mua xong hụt hứng,0
nhulien.87,5,"Nhận áo rất đẹp, đặt bị rộng 1 size nhưng nhắn tin cho shop, shop giải quyết rất nhanh nhiệt tình chỉ trong 3 ngày là mih đã nhận được hàng đổi",1
_winnie_13,5,"Sản phẩm chất lượng tốt, phù hợp với giá tiền. Sale trên livestream giá cũng rất rẻ. 5 ⭐️ cho chất lượng",1
n*****e,5,Giao hàng nhanh chóng đúng như dự kiến! Tư vấn hỗ trợ rất nhiệt tình! Sẽ ủng hộ tiếp khi cần!,1
v*****6,3,"Săn áo được giá 337k
Áo bình thường, giao hàng nhanh
Ship thân thiện",1
1q0nhr0yf3,5,"Áo đúng mô tả, chất lượng, giá thành phù hợp hssv, mẫu mã rất đẹp",1
lamkimyen1111,5,"Hình ảnh chỉ minh họa. Gia đình nhỏ 3 người của mình đều dùng em áo này, nhìn xinh lắm ạ. Đi mưa đi gió nên mua, mùa này mặc thì nóng ạ. Áo xịn lắm nhe, gia đình mình đều mua màu tím than hết",1
d*****9,5,"Sorry vì ảnh video không liên quan nhưng hàng đẹp, xịn lắm ạ. Giá hơi đắt so với mặt bằng chung. Nhưng săn đc giá tốt nên cũng ổn",1
t*****5,5,"Mặc siêu ấm nên hơi sai sai với thời tiết trong nam 😅
Sản phẩm đúng mô tả, kiểu dáng basic nên ko có gì để chê (hoặc khen 🥹)",1
leuyen.,5,Bản này mua về mặc mùa lạnh thì được. Mùa này nóng lắm. Được cái mẫu mã kiểu đẹp. Tay áo hơi bị dúm 1 xíu,1
tuiman1204,5,"Đúng với mô tả:gioongs mô tả
Chất liệu:ok
Màu sắc:ok

giao hàng nhanh ,đẹp nhưng màu hơi sáng ,hình ảnh mang tính chất nhận xu",1
meyeuphuc,5,"Áo đẹp nha, size đúng luôn ko cần trừ hao. Mình mua màu đỏ ko hiểu sao giá đc rẻ hơn các màu khác",1
lien_dai_ca,5,"Đúng với mô tả:san pham dung mo ta
Chất liệu:chat gió
Màu sắc:màu đỏ

San pham dung mo ta. Mua dc giảm giá tốt",1
q*****1,5,"Chất liệu:vải
Màu sắc:xám
Đúng với mô tả:đúng mô tả

Áo dày dặn, thoáng mát. Mặc rất thoải mái. Đóng gói cẩn thận",1
t*****6,5,"Áo đẹp lắm,dc mã giảm giá nên quá hời luôn,ưng cái bụng lắm,hàng của yody thì luôn yên tâm về chất lượng",1
h*****3,5,"Chất liệu:vải
Màu sắc:đen
Đúng với mô tả:đúng

áo đẹp, không có gì để chê, giao hàng nhanh, sẽ ủng hộ thêm.",1
bonbon9289,5,Shop đóng gói ok chất lượng phù hợp với giá thành né.! Ủng hộ dài vì đx sale,1
p*****3,5,"Màu sắc:đen
Đúng với mô tả:ok
Chất liệu:dù

Hàng chuẩn đẹp giao hàng khá nhanh",1
prettyhoang,5,"Áo đẹp, mua tặng, được khen ổn, thiết kế đẹp, đúng màu với shop mô tả",1
v*****3,5,"Đúng với mô tả:đúng
Màu sắc:đỏ đô

Nhận đúng hàng,màu sắc được. Giao hàng nhanh chóng.",1
babydo000,5,Đã mua hàng yody rất nhiều và cảm thấy rất hài lòng về chất lượng sản phẩm,1
h*****0,5,"mình mua đủ màu áo gió về dùng. chất lượng rất tốt, giá giảm shopee là ok",1
haduy098765,4,Đã mua hàng nhiều lần của shop .khá hài lòng với sảm phẩm mua.giao hàng nhanh,1
hobenn,5,Áo chuẩn hình chuẩn sz như shop tư vấn luôn. Giao hàng cũng nhanh,1
thuyly2110,5,Hình ảnh ko lquan. Áo đẹp. Đóng gói cẩn thận giao hàng hơi chậm.,1
phamthihongle97,5,"(TB) ĐỌC SÁCH THẢ GA, TẶNG KÈM DATA! Bạn nhận ngay 1GB Data tốc độ cao truy cập Internet trong 24h (hết dung lượng tính cước theo quy định) và tài khoản đọc/nghe kho sách điện tử siêu hấp dẫn tại https://reavol.com.vn/ hoặc ứng dụng Reavol. Mời bạn soạn DK DOC8 gửi 888 để nhận ưu đãi từ gói cước DOC8 của VinaPhone - Mạng di động nhanh nhất Việt Nam! Cước chỉ 8.000đ/24h. CSKH 18001091 (0đ).",1
mai_hin0406,5,"Chất liệu:ok
Đúng với mô tả:OK

CHỐT NHANH CHỐT GẤP ĐI NẠ 🧡🧡
Nóng quá, em phải tìm áo phông gấp phục vụ các chị em.
Form rộng tay dài, không y hình em back tiền 😁.
Mặc chuẩn mẫu

Size S M L <50kg/56kg/63kg",1
t*****2,5,"Màu sắc:ok
Đúng với mô tả:ok
Chất liệu:ok

Chất liệu thì được nha mọi người, nhưng mình lấy 3xl rộng quá mà lỡ giặt rồi. Chồng mình m75 80kg nhưng không có bụng mặc rộng, 3xl này phải 85kg đổ lên ý",1
chi130815,5,"Chất liệu:gió
Màu sắc:đỏ
Đúng với mô tả:áo gió

Áo nam mua cho nữ nên mình cảm thấy hơi dài cả phần thân và phần tay . Hình ảnh mang tính chất nhận xu",1
chi130815,5,"Đúng với mô tả:áo gió
Màu sắc:đỏ
Chất liệu:gió

Áo nam mua cho nữ nên mình cảm thấy hơi dài cả phần thân và phần tay . Hình ảnh mang tính chất nhận xu",1
